asin,tf_title,tf_idf_title,tf_bullet,tf_idf_bullet,tf_des,tf_idf_des,semantic_title,semantic_bullet,semantic_description
B0CKZ98F9H,0.5,0.656972921,0,0,0.045454545,0.070616328,0.7940438,0,0.386292636
B0CKZ9SWG4,0.25,0.201993092,0,0,0,0,0.7940438,0,0.27645123
B0CKZB89G6,0.428571429,0.579738672,0,0,0.046875,0.163911103,0.7940438,0,0.64882803
B0CKZBF787,0.428571429,0.579738672,0,0,0,0,0.7940438,0,0
B0CKZBWTG5,0.25,0.201993092,0,0,0,0,0.7940438,0,0.27645123
B0CKZC2XXD,0.5,0.656972921,0,0,0.045454545,0.070616328,0.7940438,0,0.386292636
B0CKZG3287,0.6,0.510149019,0,0,0.037974684,0.100031124,0.5571579,0,0.347770602
B0CKZHMZFY,0.125,0.298710443,0.13559322,0.419141348,0.139534884,0.406438492,0.5715033,0.588153183,0.602189362
B0CKZWM7G9,0.066666667,0.153425535,0,0,0.166666667,0.303216064,0.18100828,0,0.333323181
B0CL13F72Z,0.03125,0.071260576,0.098901099,0.392878114,0,0,0.5533977,0.622594297,0.429990053
B0CL1HTXCG,0.166666667,0.317997662,0.025,0.086311402,0.085714286,0.189693329,0.5330814,0.312063783,0.425666928
B0CL215NQS,0.222222222,0.269517613,0,0,0.083333333,0.090424214,0.7940438,0,0.389694095
B0CL24M642,0.111111111,0.237087184,0.077844311,0.40783941,0.142857143,0.175786078,0.60251933,0.635998487,0.688487053
B0CL28KKQH,0.222222222,0.473518248,0.06122449,0.185043334,0.142857143,0.175786078,0.61880994,0.565111995,0.696717024
B0CL2BP7MP,0.176470588,0.509431716,0.135135135,0.520829678,0.049180328,0.245564818,0.6104388,0.506398678,0.531815767
B0CL2BQYFL,0.04,0.07022041,0,0,0,0,0.30726048,0.13957566,0.160709798
B0CL2BY3ZB,0,0,0,0,0,0,0.2276978,0.170284122,0.232386425
B0CL2BZM6B,0.047619048,0.080119477,0,0,0,0,0.35603338,0.170284122,0.232386425
B0CL2CPVN9,0,0,0,0,0,0,0.21532547,0.13957566,0.160709798
B0CL2CSJDH,0.083333333,0.264133809,0.057692308,0.327204892,0.042682927,0.289583969,0.5353591,0.510168314,0.573920608
B0CL2D4XPK,0,0,0,0,0,0,0.2276978,0.13957566,0.232386425
B0CL2D6RBL,0,0,0,0,0,0,0.2333397,0.13957566,0.160709798
B0CL2JGGQJ,0.166666667,0.428569345,0,0,0,0,0.55040205,0.250284165,0.260117829
B0CL2TXFLJ,0.222222222,0.379978362,0,0,0.025,0.062536908,0.39348528,0,0.207300112
B0CL2XKXHX,0.291666667,0.566257159,0,0,0.066298343,0.226029196,0.18866393,0,0.432025313
B0CL3C3KVW,0,0,0,0,0,0,0.2524442,0.254380167,0.209843621
B0CL3DY3JG,0.038461538,0.133263106,0.007518797,0.052381074,0.014492754,0.095934306,0.45750773,0.358017981,0.463800997
B0CL3JLKG5,0.6,0.510149019,0,0,0,0,0.5571579,0,0.34000659
B0CL3K8TQ3,0.666666667,0.803200204,0,0,0.333333333,0.487285894,0.5571579,0,0.758464575
B0CL3WVWFK,0.2,0.438631051,0.064285714,0.294261902,0.04494382,0.184432535,0.6270233,0.552893519,0.597607791
B0CL3YGQHD,0.16,0.373381002,0,0,0.121212121,0.367115766,0.5566329,0,0.583672523
B0CL43Z6B9,0.285714286,0.518534031,0.263157895,0.529372897,0.012820513,0.047787671,0.6010008,0.545604408,0.542562425
B0CL46W3RN,0.210526316,0.438631051,0.11023622,0.533016324,0.053571429,0.25407197,0.6388387,0.560313702,0.602701664
B0CL47XT7D,0.222222222,0.459476895,0.044247788,0.194904552,0.222222222,0.459476895,0.31182575,0.321232438,0.356997252
B0CL4B77S2,0.166666667,0.24013227,0.06875,0.34445924,0,0,0.35274827,0.338880539,0
B0CL4CKYKN,0.090909091,0.168310309,0.095238095,0.435382477,0.1,0.282569978,0.45777142,0.517067492,0.610159755
B0CL4F4KDS,0,0,0,0,0.014084507,0.044349474,0.21052639,0.230344534,0.317997754
B0CL4FKSQK,0,0,0,0,0,0,0.20103231,0.230344534,0.317997754
B0CL4G7CYD,0,0,0,0,0.014084507,0.044349474,0.21720819,0.230344534,0.317997754
B0CL4G9BYT,0.111111111,0.158693647,0.033557047,0.12774628,0.016666667,0.0587735,0.4858061,0.469668359,0.367757976
B0CL4MG483,0.09375,0.277744518,0.093984962,0.474329148,0.112359551,0.418516871,0.51061964,0.485530734,0.531194448
B0CL4MHFG1,0.111111111,0.335175743,0.042424242,0.290074696,0,0,0.59818304,0.458267868,0.140433177
B0CL4NGBV2,0.111111111,0.335175743,0.042424242,0.285276665,0,0,0.5913157,0.442296267,0.126612484
B0CL4T5MBD,0.083333333,0.193603247,0,0,0.025862069,0.162024662,0.45495763,0,0.431310743
B0CL4WKK2W,0.045454545,0.121124246,0.029069767,0.182340667,0.02962963,0.181052129,0.43943965,0.573700845,0.525900841
B0CL4WXJK8,0.333333333,0.260555671,0,0,0.086956522,0.148110713,0.6514682,0,0.509745002
B0CL4XY379,0.4,0.673107342,0.164383562,0.589950362,0.101851852,0.373942723,0.47625482,0.496651709,0.579874456
B0CL52VGQM,0.473684211,0.803200204,0.064,0.265278738,0.142857143,0.31797563,0.17525731,0.407670289,0.716136396
B0CL55Q7BX,0.1,0.317997662,0.078534031,0.508274979,0.030075188,0.167384774,0.54992366,0.519450545,0.49967733
B0CL573PRH,0.038461538,0.085078649,0,0,0.038461538,0.085078649,0.33546096,0.451712906,0.383363903
B0CL57YGM2,0.066666667,0.201194676,0.055555556,0.180686883,0.055555556,0.180686883,0.52092826,0.529201508,0.517980635
B0CL5DFXCS,0.173913043,0.402088339,0,0,0,0,0.55253655,0.328378081,0.391926467
B0CL5HSZKB,0.142857143,0.278942545,0,0,0.075471698,0.328412919,0.5308767,0.258996189,0.619108021
B0CL6386RD,0.136363636,0.325275888,0.090909091,0.343434496,0.049382716,0.168851289,0.6042226,0.525031447,0.413529694
B0CL6F3BLH,0.25,0.602382224,0,0,0.047619048,0.278942545,0.07260312,0,0.527947962
B0CL6NH5XC,0.034482759,0.071260576,0.013333333,0.074583486,0,0,0.51970524,0.472439587,0
B0CL6RVFTQ,0.111111111,0.127258987,0,0,0.014492754,0.05324931,0.3809501,0.131716818,0.383141041
B0CL6S9615,0.090909091,0.168310309,0.037878788,0.147071491,0.034146341,0.177773878,0.45323285,0.507151008,0.480568647
B0CL6V3KQT,0,0,0.163461538,0.493610438,0.037037037,0.065217299,0.50561905,0.453509927,0.432837009
B0CL6V753W,0.272727273,0.641945749,0.139534884,0.499180623,0.123188406,0.49252743,0.5528705,0.401346743,0.469227195
B0CL74BFHS,0.272727273,0.627904712,0.153409091,0.584399439,0.153409091,0.580120446,0.59098935,0.45862782,0.502798319
B0CL794B99,0.095238095,0.227792072,0.034482759,0.207513157,0.09375,0.331118385,0.33697492,0.301841706,0.381981373
B0CL79VCPM,0.1,0.15055697,0.075471698,0.192980662,0.117647059,0.184355542,0.67429966,0.588657916,0.534205019
B0CL7CQL7W,0.2,0.252138707,0.28,0.414379598,0.210526316,0.303216064,0.63612247,0.67379868,0.762382865
B0CL7DZXB2,0,0,0.085227273,0.435742568,0,0,0.3811726,0.493494809,0
B0CL7K1N7P,0.058823529,0.161099097,0,0,0,0,0.08127856,0,0.378140092
B0CL7QJDFH,0.266666667,0.536892712,0.085714286,0.34600988,0.2,0.410362645,0.63251674,0.517374396,0.480573446
B0CL7TVM4Q,0.2,0.170776113,0.347826087,0.473354643,0.222222222,0.312832917,0.6136302,0.605213702,0.715479374
B0CL89JF2M,0,0,0,0,0,0,0.24217437,0.167194128,0.176094443
B0CL8C6X9J,0,0,0,0,0,0,0.41998893,0.330170393,0.405971944
B0CL97D9KC,0.238095238,0.642527159,0,0,0.04,0.223078295,0.20980918,0,0.400175273
B0CL9JLX2V,0.111111111,0.184355542,0.106870229,0.469924723,0.126582278,0.430743374,0.5100816,0.506762266,0.559851885
B0CL9KJPSS,0.090909091,0.133785093,0.056338028,0.261273215,0.016528926,0.046333537,0.309092,0.425355822,0.346901059
B0CL9VZHK7,0.222222222,0.487375112,0.146153846,0.52472052,0,0,0.5981723,0.546136737,0.201712802
B0CL9WYFK4,0.181818182,0.329333696,0.12037037,0.36954943,0.053333333,0.171926415,0.41669944,0.374381661,0.403478444
B0CL9XHVTY,0.2,0.438631051,0.126126126,0.487535745,0,0,0.6710715,0.48666209,0.201712802
B0CL9Z1GN8,0.117647059,0.335175743,0,0,0,0,0.2154856,0,0.366401404
B0CLB36VGY,0.045454545,0.101528524,0.028571429,0.105175957,0.026666667,0.088434198,0.42541438,0.438045472,0.463332534
B0CLB4PCBH,0.3,0.348993908,0,0,0.105769231,0.312520593,0.5571579,0,0.460002124
B0CLB4VXKC,0.043478261,0.124794814,0.033112583,0.209029989,0.03030303,0.153425535,0.53186524,0.374376088,0.413975894
B0CLB5XXMS,0.333333333,0.473682022,0,0,0,0,0.5571579,0,0.156719282
B0CLB6MZTZ,0.444444444,0.473682022,0,0,0,0,0.5571579,0,0
B0CLB7VWW1,0.375,0.37480777,0,0,0.07804878,0.241791433,0.5571579,0,0.391633242
B0CLB84B8Y,0.3,0.348993908,0,0,0.105769231,0.312520593,0.5571579,0,0.460002124
B0CLB84DPN,0.4,0.291219419,0,0,0.068965517,0.160705047,0.5571579,0,0.537732542
B0CLB8DY3P,0.3,0.348993908,0,0,0.046242775,0.129520409,0.5571579,0,0.405820012
B0CLB8X8LD,0.1,0.379978362,0.061946903,0.370913753,0.02919708,0.195420305,0.60943043,0.5362674,0.540254474
B0CLB9RZYX,0.4,0.291219419,0,0,0.068965517,0.160705047,0.5571579,0,0.537732542
B0CLBBT6S8,0.5,0.450175502,0,0,0.102564103,0.256295032,0.5571579,0,0.546026826
B0CLBC6ND8,0.4,0.291219419,0,0,0.068965517,0.160705047,0.5571579,0,0.537732542
B0CLBLKDVQ,0.333333333,0.449436417,0,0,0.083333333,0.23076793,1,0,0.61095202
B0CLBMK6QG,0.142857143,0.303216064,0,0,0.008,0.045974976,1,0,0.173297569
B0CLBN99NJ,0.25,0.379978362,0,0,0.056603774,0.333128534,1,0,0.559597015
B0CLBP83SQ,0.333333333,0.449436417,0,0,0.083333333,0.23076793,1,0,0.61095202
B0CLBYM18B,0.142857143,0.303216064,0,0,0.00877193,0.046363767,1,0,0.182203501
B0CLC61716,0.142857143,0.303216064,0,0,0,0,1,0,0.217690617
B0CLCKFFHY,0.130434783,0.249719763,0,0,0.023809524,0.091368577,0.11824917,0,0.400283992
B0CLCQXCDQ,0.125,0.430745395,0.010752688,0.06089809,0,0,0.51515365,0.360233128,0.229494289
B0CLCVN52C,0.275862069,0.698533343,0.162162162,0.70449077,0.100719424,0.373933172,0.58594495,0.433979571,0.4991979
B0CLCXPMMV,0.027777778,0.052595986,0,0,0,0,0.3452344,0.052645724,0.070656478
B0CLD32P2Z,0.125,0.430745395,0.022222222,0.094652418,0,0,0.51881856,0.43104881,0.234838367
B0CLD4TXSH,0.25,0.541498713,0.083333333,0.369870006,0.074626866,0.340506912,0.63240576,0.475194216,0.468132138
B0CLD5SYD9,0.285714286,0.557083726,0.111111111,0.500246676,0.047619048,0.180802063,0.66112816,0.562201381,0.549843907
B0CLD8KPWN,0.066666667,0.10830156,0.112745098,0.523188981,0,0,0.5662905,0.52320385,0
B0CLD8VV3L,0.125,0.34487894,0.080808081,0.379134525,0.048192771,0.231530297,0.4966635,0.481543422,0.505688012
B0CLDFQ8K8,0.130434783,0.31797563,0.068783069,0.353651674,0,0,0.6447508,0.677703738,0
B0CLDJLLSF,0.047619048,0.153425535,0.034013605,0.207248892,0.051724138,0.217225654,0.5505346,0.495834738,0.531484604
B0CLDKJJZ2,0.095238095,0.296558472,0,0,0,0,0.5120801,0,0
B0CLDKZ3LL,0.227272727,0.49736443,0.025316456,0.086469294,0,0,0.5698182,0.390949249,0
B0CLDL6ST8,0.153846154,0.317997662,0.168674699,0.583681461,0.25,0.589788172,0.5698264,0.510882914,0.680103183
B0CLDMLCP3,0.173913043,0.557083726,0.097560976,0.543377181,0,0,0.13649142,0.52116394,0
B0CLDNNNJV,0.19047619,0.527587076,0.020547945,0.153425535,0,0,0.13649142,0.287694931,0
B0CLDNPTVJ,0.16,0.428569345,0.050505051,0.221843265,0.02739726,0.116932886,0.62120795,0.546885014,0.545179129
B0CLDQDG31,0.058823529,0.186810999,0.028037383,0.154628538,0.078947368,0.323426958,0.6245225,0.471169412,0.511516333
B0CLDX5CHR,0.142857143,0.303216064,0,0,0,0,0.4165616,0.095212281,0.069205806
B0CLDZQYB5,0.173913043,0.449436417,0.037037037,0.119182255,0,0,0.5512668,0.53414458,0
B0CLF1MCBQ,0.1,0.379978362,0.033613445,0.22353655,0.047138047,0.339824599,0.54478824,0.462510407,0.456435889
B0CLF6NJ5B,0,0,0.038461538,0.158693647,0,0,0.4031414,0.511689484,0.519863904
B0CLF7RZ2Z,0.071428571,0.193603247,0.011627907,0.077861086,0.055555556,0.274297528,0.582524,0.354787618,0.598596931
B0CLG9K5DW,0.117647059,0.199939658,0.019417476,0.060979944,0.031746032,0.097207693,0.4691925,0.235338613,0.404264271
B0CLG9MCQ9,0.08,0.16767502,0.052631579,0.173816738,0.017857143,0.069434029,0.28641117,0.215368077,0.193715274
B0CLG9X39L,0.117647059,0.199939658,0.019417476,0.060979944,0.031746032,0.097207693,0.4691925,0.235338613,0.404264271
B0CLGCBK3B,0.117647059,0.199939658,0.019417476,0.060979944,0.031746032,0.097207693,0.4691925,0.235338613,0.404264271
B0CLGD4GW3,0.15,0.459743002,0.041666667,0.293581094,0.03125,0.11043919,0.6702897,0.568661571,0.653079629
B0CLGNF8P8,0.210526316,0.311257468,0.08,0.363562562,0.02259887,0.104897267,0.31624067,0.348704368,0.424109191
B0CLGRY6BF,0.318181818,0.625695481,0.153846154,0.633533567,0.111111111,0.410284393,0.6380575,0.532172978,0.616188526
B0CLGSZNYJ,0.033333333,0.140882379,0.024390244,0.188375799,0.058823529,0.186810999,0.5624778,0.417440593,0.496922761
B0CLGTXFF7,0.333333333,0.569207809,0.184782609,0.671140821,0,0,0.2689563,0.435168445,0
B0CLGWMBKN,0,0,0,0,0,0,0.22618963,0.067140907,0.229165837
B0CLGY9T85,0.230769231,0.395945263,0.044444444,0.125771396,0.005970149,0.02448722,0.52863795,0.47161454,0.292140722
B0CLGYPS8Y,0.25,0.410315302,0.044444444,0.125771396,0.006042296,0.024628669,0.52538633,0.47161454,0.292140722
B0CLGYQMKM,0.1,0.243955725,0.064814815,0.277830941,0.07518797,0.398602867,0.49573103,0.503693223,0.513249397
B0CLGZ8DJ7,0.166666667,0.303216064,0.333333333,0.449436417,0.098265896,0.597139375,0.6101996,0.664417088,0.540500462
B0CLH19N3Z,0.230769231,0.395945263,0.044444444,0.125771396,0.006116208,0.024672687,0.5053299,0.47161454,0.292140722
B0CLH1DK3J,0.076923077,0.201194676,0.07,0.222898199,0.08,0.161713781,0.61208266,0.532927871,0.489322901
B0CLH4DGLX,0.047619048,0.093395376,0.020689655,0.076080698,0.020100503,0.079651321,0.3647926,0.295556933,0.362163246
B0CLH4RTZW,0.090909091,0.317997662,0.027027027,0.143728057,0.066037736,0.395225157,0.5300077,0.690874696,0.61987716
B0CLH54V1T,0.111111111,0.243955725,0.038834951,0.159067043,0.063492063,0.215695288,0.45740587,0.297144383,0.375961125
B0CLH65VF6,0.037037037,0.069224501,0.020689655,0.076080698,0.020100503,0.079651321,0.36528963,0.295556933,0.361149549
B0CLH66C2G,0.05,0.095885527,0.020689655,0.076080698,0.02020202,0.079744296,0.38611472,0.295556933,0.371336043
B0CLH7349N,0.05,0.095885527,0.020689655,0.076080698,0.02020202,0.079744296,0.38494202,0.295556933,0.369605094
B0CLH7JHFR,0.285714286,0.564337754,0.070921986,0.262866681,0.066666667,0.165394396,0.63654006,0.413998842,0.55664736
B0CLHDD9KX,0.269230769,0.625695481,0.137931034,0.522524107,0,0,0.60547006,0.693775058,0
B0CLHZZ7ZT,0.153846154,0.367115766,0,0,0.040540541,0.199430646,0.48479098,0,0.544461131
B0CLJ3H1T3,0.166666667,0.4397933,0.039473684,0.219510951,0.018181818,0.091470243,0.5147459,0.518930793,0.478671253
B0CLJ69GD9,0.230769231,0.51646674,0.096153846,0.38416489,0.134920635,0.527741088,0.62891215,0.48738426,0.674576283
B0CLKQ6S96,0.153846154,0.419169732,0.121495327,0.488814957,0.082474227,0.342358868,0.5373161,0.545364738,0.519561052
B0CLKS8FQ7,0,0,0,0,0.071428571,0.191962132,0.2715609,0.306338012,0.565808773
B0CLL9K5MZ,0.117647059,0.237087184,0.08988764,0.361155689,0.036036036,0.167667752,0.4771915,0.422467768,0.457649231
B0CLL9SRTS,0.111111111,0.219510951,0.08988764,0.361155689,0.05,0.132059873,0.488911,0.415111959,0.470338523
B0CLLCKRN9,0.041666667,0.085078649,0.065868263,0.246343681,0.5,0.336096927,0.48884523,0.385653496,0.594645262
B0CLLM7F6H,0.111111111,0.243955725,0,0,0.02173913,0.093825833,0.33422756,0,0.4001652
B0CLLMS3MM,0.058823529,0.157121954,0,0,0,0,0.44482657,0,0
B0CLLMVZ9B,0.083333333,0.219510951,0.027777778,0.09550124,0.02173913,0.109132365,0.3618729,0.244650304,0.242709219
B0CLLN85R1,0.3,0.590594009,0.155844156,0.55944057,0.25,0.502328778,0.6789315,0.612253189,0.629460812
B0CLLPQVPB,0.041666667,0.093395376,0.102564103,0.397642441,0.058252427,0.301497212,0.49442127,0.469521523,0.492636472
B0CLLQFQDG,0.125,0.259697993,0.041666667,0.186810999,0.05952381,0.401767694,0.51146764,0.419484377,0.541279674
B0CLLRNFB8,0.157894737,0.24013227,0.048484848,0.228483844,0,0,0.50455856,0.370476842,0.467279434
B0CLLS8QP9,0.181818182,0.428569345,0.051282051,0.285892859,0.031746032,0.210904121,0.52527595,0.371644616,0.469038248
B0CLLT7S6J,0.133333333,0.367115766,0.048780488,0.280292059,0.003816794,0.024226954,0.45833486,0.340693235,0.239657253
B0CLLT8BGB,0.1,0.209755396,0,0,0,0,0.4497396,0,0
B0CLLT9YPC,0.166666667,0.410362645,0.034482759,0.209755396,0.041666667,0.258623524,0.44410613,0.462083697,0.490107775
B0CLM35Z8Q,0.058823529,0.143555866,0.009950249,0.041042905,0.007092199,0.033791694,0.4859479,0.436462104,0.479445577
B0CLM65LQJ,0.054054054,0.143555866,0.028985507,0.104377877,0.019083969,0.067606366,0.4942981,0.472869337,0.430823475
B0CLM87XWZ,0,0,0,0,0,0,0.44917488,0.30432111,0.322975904
B0CLMGHWHZ,0.153846154,0.164913179,0,0,0,0,0.18759778,0,0.318117261
B0CLMJ6HJP,0.285714286,0.410362645,0.116666667,0.400873697,0,0,0.5247699,0.165823221,0
B0CLNGHKQ6,0.181818182,0.317997662,0.068965517,0.232128502,0.088888889,0.251458037,0.5284804,0.450986385,0.386143208
B0CLNK71NM,0.038461538,0.07348757,0,0,0.00729927,0.026936117,0.2359598,0.389444828,0.366997629
B0CLNMFDNW,0.153846154,0.212831206,0.06,0.160350376,0.003311258,0.012583682,0.5544673,0.488633484,0.279560059
B0CLNNW7Y2,0.25,0.602382224,0.122222222,0.446025386,0.05,0.180686883,0.582422,0.588937581,0.45776993
B0CLNSMDQS,0.086956522,0.20534132,0.052631579,0.20300636,0.021276596,0.058041639,0.47843084,0.437811434,0.439453095
B0CLNVMYQB,0.318181818,0.657891746,0.148760331,0.558392711,0.107142857,0.26065227,0.5843797,0.498496532,0.492153376
B0CLNVWFG4,0.12,0.333103205,0,0,0.120879121,0.545619997,0.51955235,0,0.485154837
B0CLNXW99G,0.25,0.460930752,0.046511628,0.227751081,0.5,0.336096927,0.43562752,0.297551095,0.534742773
B0CLP35S4M,0.125,0.15055697,0,0,0.166666667,0.175786078,0.6719384,0.331837147,0.778167367
B0CLP7T2ZZ,0.142857143,0.278942545,0.037735849,0.209755396,0.065116279,0.430566515,0.42983577,0.512629211,0.513948083
B0CLP9SZ9V,0.133333333,0.34487894,0,0,0,0,0.2154856,0,0.330109596
B0CLPBQJL8,0.75,0.803200204,0,0,0.4,0.502328778,0.5571579,0,0.737122178
B0CLPFGML1,0.090909091,0.201194676,0,0,0.078947368,0.291673066,0.4316303,0,0.479085535
B0CLPK3M4X,0.03030303,0.059226133,0,0,0.03030303,0.059226133,0.54246,0.16894275,0.533620358
B0CLPKNWLM,0.09375,0.240057943,0,0,0.033333333,0.067353538,0.6222146,0.203955337,0.542520046
B0CLPKR38G,0.1,0.379978362,0.061946903,0.370913753,0.02919708,0.195420305,0.60537475,0.5362674,0.540254474
B0CLPLH5TX,0.09375,0.234206447,0,0,0.03125,0.06402587,0.62120926,0.16894275,0.541134715
B0CLPVT9JX,0.4,0.546582861,0,0,0,0,0.56819654,0,0
B0CLQH7J5V,0.375,0.549988395,0,0,0.125,0.311145818,0.14785741,0,0.533719301
B0CLQNBG2Z,0.130434783,0.231570526,0.147058824,0.315785103,0.4,0.368023209,0.4297826,0.522705615,0.46030274
B0CLR88B2M,0.133333333,0.361155689,0,0,0,0,0.5022296,0,0
B0CLRBWBN3,0.333333333,0.260555671,0,0,0.072847682,0.350784229,0.7373394,0,0.568875611
B0CLRBWVJK,0.043478261,0.085078649,0,0,0.032786885,0.128292794,0.5337184,0.306544185,0.546895742
B0CLRC44F6,0.0625,0.163204369,0.012048193,0.032063063,0.035714286,0.113922368,0.662604,0.335337788,0.558298886
B0CLRC6PLM,0.086956522,0.20534132,0.015625,0.0428871,0.048387097,0.13471325,0.5901152,0.391841948,0.549887121
B0CLRCS6PB,0.064516129,0.170052665,0.012048193,0.032063063,0.035714286,0.113922368,0.6719297,0.335337788,0.558298886
B0CLRCZDRN,0.052631579,0.095885527,0,0,0.050420168,0.176908452,0.47851375,0.331340134,0.547300577
B0CLRDP68X,0.086956522,0.214466944,0,0,0.032786885,0.128292794,0.5699646,0.306544185,0.546895742
B0CLRDPVMG,0.086956522,0.209755396,0,0,0.050420168,0.176908452,0.57317173,0.331340134,0.547300577
B0CLRFQRLC,0.28,0.607059254,0.073619632,0.34600988,0,0,0.67708457,0.527111828,0.084315553
B0CLRK7SRK,0.210526316,0.3942007,0.06993007,0.353704427,0,0,0.38637745,0.435646951,0
B0CLRKK685,0.571428571,0.439404119,0,0,0.181818182,0.184355542,0.5571579,0,0.338204861
B0CLRQML6M,0.571428571,0.439404119,0,0,0.181818182,0.184355542,0.5571579,0,0.338204861
B0CLRQMWL8,0.6,0.833633639,0.111111111,0.426372822,0.148148148,0.386938263,0.70025104,0.49209851,0.638497412
B0CLRSZGLY,0.041666667,0.088946716,0.025,0.081674963,0.041666667,0.088946716,0.53705466,0.341466606,0.523923874
B0CLRVK2CX,0.16,0.433512649,0.051094891,0.298281933,0,0,0.48482916,0.397455066,0
B0CLRVMYH6,0.25,0.271618645,0.067669173,0.292950365,0.020408163,0.056391023,0.47015673,0.543129683,0.402207792
B0CLRX7CTM,0.192307692,0.518026824,0.080808081,0.335161231,0.08,0.325299472,0.60397375,0.599369586,0.535695851
B0CLRXPVL4,0.041666667,0.085078649,0.016574586,0.072489649,0,0,0.49449155,0.485583186,0.479143918
B0CLRXVX3L,0.08,0.23076793,0.10619469,0.478098634,0.078947368,0.325299472,0.59534824,0.5551126,0.550590813
B0CLS25LRL,0.19047619,0.443935138,0,0,0,0,0.3387019,0,0
B0CLS2WJM8,0.076923077,0.219510951,0.012195122,0.073579973,0.026785714,0.153823411,0.45763326,0.605842233,0.510014415
B0CLS5KR3K,0.1,0.303216064,0.013793103,0.1001169,0,0,0.68916,0.527520955,0
B0CLS6B28B,0.375,0.418906716,0,0,0,0,0.7940438,0,0.159464881
B0CLSG7ZLS,0.096774194,0.374097117,0.061946903,0.370913753,0.027777778,0.189693421,0.60387707,0.5362674,0.53350234
B0CLSSG57W,0.043478261,0.153425535,0.025423729,0.17940591,0.045454545,0.149978298,0.5550734,0.365287066,0.549880505
B0CLSY4S29,0.041666667,0.153425535,0.019736842,0.149609449,0.041666667,0.153425535,0.57157063,0.401798844,0.465402126
B0CLTQKRXD,0.032258065,0.138199298,0.037383178,0.277943105,0.2,0.379978362,0.399876,0.269360125,0.431636006
B0CLTS3P25,0.107142857,0.311145818,0.08411215,0.377621511,0.075,0.333128534,0.6198465,0.56507659,0.508102298
B0CLTYSP61,0.208333333,0.518026824,0.082352941,0.435475989,0,0,0.63616717,0.395060778,0
B0CLV3C7WB,0.285714286,0.614587338,0.078431373,0.402077203,0.08,0.193603247,0.6600414,0.460031629,0.544785321
B0CLV3KR2B,0.166666667,0.325275888,0.147959184,0.527424764,0.120879121,0.446025386,0.47517142,0.348792315,0.426534534
B0CLV7BGVH,0.074074074,0.214466944,0.107142857,0.482660398,0.074074074,0.314526437,0.61020505,0.571584344,0.531713843
B0CLV7Y46Q,0.05,0.165394396,0,0,0.022900763,0.167416949,0.53471893,0.609710634,0.509402633
B0CLV9ZG9M,0,0,0,0,0,0,0.17856747,0.192222148,0
B0CLVBWSRL,0.111111111,0.243955725,0,0,0.035714286,0.124794814,0.4974358,0,0.409241617
B0CLVCMHBS,0.086956522,0.175786078,0.03125,0.102024204,0.035714286,0.130219098,0.46573454,0.290823787,0.322466791
B0CLVPJH24,0.086956522,0.140882379,0.050847458,0.133523583,0,0,0.31436592,0.287173331,0
B0CLWLMNP1,0.125,0.112239289,0,0,0.142857143,0.161713781,0.7373394,0,0.440856755
B0CLX7SC62,0.235294118,0.423732717,0,0,0,0,0.63379693,0,0
B0CLXN9R26,0.36,0.74686706,0.204081633,0.788070925,0.076923077,0.38253103,0.6252708,0.499103457,0.580160141
B0CLXWMMBH,0.142857143,0.399439502,0.005235602,0.035203073,0,0,0.600827,0.21028015,0.217853367
B0CLXZYV4M,0.1,0.133785093,0.063157895,0.170290734,0,0,0.09236345,0.173159927,0
B0CLY35HTK,0,0,0.013157895,0.069599931,0,0,0.43740872,0.406851918,0.417362332
B0CLY3WF1J,0.210526316,0.461081805,0.080357143,0.398043444,0.108433735,0.446362184,0.6037467,0.470502704,0.457752407
B0CLY4V3NW,0.045454545,0.170052665,0.024096386,0.140882379,0.023255814,0.134447428,0.506688,0.488596678,0.525501192
B0CLY7WLS2,0.19047619,0.449436417,0.095,0.439922726,0.108433735,0.446362184,0.58809334,0.459783971,0.457752407
B0CLY8GN24,0.047619048,0.157121954,0.042944785,0.245134815,0,0,0.38531154,0.385651946,0
B0CLY983L7,0,0,0,0,0,0,0.3287352,0.34605965,0.370640576
B0CLYF9C41,0.05,0.153425535,0.018018018,0.098662516,0,0,0.3564629,0.380322605,0
B0CLYHCXML,0.12,0.379978362,0.075268817,0.390339795,0.05,0.149978298,0.4769566,0.419493914,0.43863523
B0CLYLTLXW,0.333333333,0.40030493,0.073529412,0.268761866,0.017021277,0.071730417,0.09211993,0.466157407,0.18319568
B0CLYN1SBK,0.096774194,0.374097117,0.061946903,0.370913753,0,0,0.6022545,0.5362674,0
B0CLYQ6JFF,0.04,0.081674963,0.022727273,0.076424514,0.04,0.081674963,0.42632073,0.199045956,0.295928985
B0CLYQH7TJ,0.086956522,0.273733071,0.072072072,0.386047313,0.053811659,0.379228007,0.33632463,0.2717278,0.319022775
B0CLYR5N46,0.214285714,0.444536434,0.094512195,0.372864159,0.230769231,0.465169501,0.5100328,0.390290022,0.490057409
B0CLYRQV69,0.103448276,0.386146004,0.061946903,0.370913753,0.027586207,0.189693421,0.60444295,0.5362674,0.559791148
B0CLYV46MD,0.333333333,0.318784022,0,0,0.068493151,0.219490081,0.7940438,0,0.668796539
B0CLYWMRCQ,0.333333333,0.318784022,0,0,0.070422535,0.219490081,0.7940438,0,0.672338963
